run_id,run_time,task,dataset_version,code_version,split_strategy,metrics_json,key_params_json,output_paths_json,notes,conclusion
forecasting-20260315-235743,2026-03-15 23:57:43,forecasting,train.csv|2129689B|2026-03-15 12:07:33,d979766,time-based split with holdout horizon=6,"{""MAE"": 13133.564803, ""RMSE"": 18419.983394, ""sMAPE"": 18.725375}","{""frequency"": ""MS"", ""horizon"": 6, ""moving_average_window"": 3, ""holt_winters"": {""trend"": ""add"", ""seasonal"": ""add"", ""seasonal_periods"": 12}, ""sarimax"": {""order"": [1, 1, 1], ""seasonal_order"": [1, 0, 0, 12]}, ""enabled_models"": [""naive"", ""moving_average"", ""holt_winters"", ""sarimax"", ""prophet""], ""best_model"": ""holt_winters""}","{""comparison"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/forecast_comparison.csv"", ""predictions"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/forecast_predictions.csv"", ""residuals"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/forecast_residuals.csv"", ""forecast_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/forecast_vs_actual.png"", ""forecast_residual_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/forecast_residuals.png"", ""sales_time_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/weekly_sales.png""}",So sánh baseline và mô hình forecast nâng cao theo đúng split thời gian.,chưa tốt hơn
clustering-20260315-235743,2026-03-15 23:57:43,clustering,train.csv|2129689B|2026-03-15 12:07:33,d979766,customer-level aggregation from transactional data,"{""silhouette"": 0.38952090303089726, ""davies_bouldin"": 1.011043135413477, ""best_k"": 4, ""accepted_for_report"": true, ""noise_share"": 0.0}","{""features"": [""recency_days"", ""total_sales"", ""avg_order_value"", ""active_days"", ""unique_categories""], ""algorithms"": [""kmeans"", ""agglomerative"", ""dbscan""], ""candidate_k"": [2, 3, 4, 5, 6], ""dbscan"": {""eps_values"": [0.6, 0.8, 1.0, 1.2], ""min_samples_values"": [5, 8, 12]}, ""best_algorithm"": ""kmeans""}","{""comparison"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/clustering_comparison.csv"", ""assignments"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/cluster_assignments.csv"", ""profile"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/cluster_profile.csv"", ""profile_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/cluster_profile.png""}","So sánh KMeans, Agglomerative và DBSCAN trên đặc trưng khách hàng.",chưa tốt hơn
classification-20260315-235744,2026-03-15 23:57:44,classification,train.csv|2129689B|2026-03-15 12:07:33,d979766,stratified train/test split at customer level,"{""accuracy"": 0.386935, ""f1_macro"": 0.369547, ""roc_auc_ovr"": 0.548107}","{""C"": 10.0, ""class_weight"": ""balanced""}","{""comparison"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/classification_comparison.csv"", ""predictions"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/classification_predictions.csv"", ""confusion"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/classification_confusion_matrix.csv"", ""class_report"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/classification_class_report.csv"", ""confusion_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/classification_confusion_matrix.png""}",Phân lớp phân khúc khách hàng với target Segment.,chưa tốt hơn
forecasting-20260315-235745,2026-03-15 23:57:45,forecasting,train.csv|2129689B|2026-03-15 12:07:33,d979766,time-based split with holdout horizon=6,"{""MAE"": 13133.564803, ""RMSE"": 18419.983394, ""sMAPE"": 18.725375}","{""frequency"": ""MS"", ""horizon"": 6, ""moving_average_window"": 3, ""holt_winters"": {""trend"": ""add"", ""seasonal"": ""add"", ""seasonal_periods"": 12}, ""sarimax"": {""order"": [1, 1, 1], ""seasonal_order"": [1, 0, 0, 12]}, ""enabled_models"": [""naive"", ""moving_average"", ""holt_winters"", ""sarimax"", ""prophet""], ""best_model"": ""holt_winters""}","{""comparison"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/forecast_comparison.csv"", ""predictions"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/forecast_predictions.csv"", ""residuals"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/forecast_residuals.csv"", ""forecast_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/forecast_vs_actual.png"", ""forecast_residual_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/forecast_residuals.png"", ""sales_time_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/weekly_sales.png""}",So sánh baseline và mô hình forecast nâng cao theo đúng split thời gian.,chưa tốt hơn
association-20260316-102102,2026-03-16 10:21:02,association,train.csv|2129689B|2026-03-15 12:07:33,d979766,basket grouped by Order ID,"{""rule_count"": 12, ""max_lift"": 1.254701, ""avg_lift_top5"": 1.2276986}","{""algorithm"": ""apriori"", ""min_support"": 0.01, ""min_confidence"": 0.02, ""min_lift"": 1.0, ""max_length"": 3, ""top_n_rules"": 12, ""item_level"": ""Sub-Category""}","{""itemsets"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/association_itemsets.csv"", ""rules"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/association_rules.csv"", ""top_categories_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/top_subcategories.png""}",Luật kết hợp trên giỏ hàng theo hóa đơn.,chưa tốt hơn
clustering-20260316-102103,2026-03-16 10:21:03,clustering,train.csv|2129689B|2026-03-15 12:07:33,d979766,customer-level aggregation from transactional data,"{""silhouette"": 0.38952090303089726, ""davies_bouldin"": 1.011043135413477, ""best_k"": 4, ""accepted_for_report"": true, ""noise_share"": 0.0}","{""features"": [""recency_days"", ""total_sales"", ""avg_order_value"", ""active_days"", ""unique_categories""], ""algorithms"": [""kmeans"", ""agglomerative"", ""dbscan""], ""candidate_k"": [2, 3, 4, 5, 6], ""dbscan"": {""eps_values"": [0.6, 0.8, 1.0, 1.2], ""min_samples_values"": [5, 8, 12]}, ""best_algorithm"": ""kmeans""}","{""comparison"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/clustering_comparison.csv"", ""assignments"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/cluster_assignments.csv"", ""profile"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/cluster_profile.csv"", ""profile_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/cluster_profile.png""}","So sánh KMeans, Agglomerative và DBSCAN trên đặc trưng khách hàng.",chưa tốt hơn
classification-20260316-102104,2026-03-16 10:21:04,classification,train.csv|2129689B|2026-03-15 12:07:33,d979766,stratified train/test split at customer level,"{""accuracy"": 0.386935, ""f1_macro"": 0.369547, ""roc_auc_ovr"": 0.548107}","{""C"": 10.0, ""class_weight"": ""balanced""}","{""comparison"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/classification_comparison.csv"", ""predictions"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/classification_predictions.csv"", ""confusion"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/classification_confusion_matrix.csv"", ""class_report"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/classification_class_report.csv"", ""confusion_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/classification_confusion_matrix.png""}",Phân lớp phân khúc khách hàng với target Segment.,chưa tốt hơn
forecasting-20260316-102104,2026-03-16 10:21:04,forecasting,train.csv|2129689B|2026-03-15 12:07:33,d979766,time-based split with holdout horizon=6,"{""MAE"": 13133.564803, ""RMSE"": 18419.983394, ""sMAPE"": 18.725375}","{""frequency"": ""MS"", ""horizon"": 6, ""moving_average_window"": 3, ""holt_winters"": {""trend"": ""add"", ""seasonal"": ""add"", ""seasonal_periods"": 12}, ""sarimax"": {""order"": [1, 1, 1], ""seasonal_order"": [1, 0, 0, 12]}, ""enabled_models"": [""naive"", ""moving_average"", ""holt_winters"", ""sarimax"", ""prophet""], ""best_model"": ""holt_winters""}","{""comparison"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/forecast_comparison.csv"", ""predictions"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/forecast_predictions.csv"", ""residuals"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/forecast_residuals.csv"", ""forecast_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/forecast_vs_actual.png"", ""forecast_residual_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/forecast_residuals.png"", ""sales_time_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/weekly_sales.png""}",So sánh baseline và mô hình forecast nâng cao theo đúng split thời gian.,chưa tốt hơn
association-20260316-103959,2026-03-16 10:39:59,association,train.csv|2129689B|2026-03-15 12:07:33,d979766,basket grouped by Order ID,"{""rule_count"": 12, ""max_lift"": 1.254701, ""avg_lift_top5"": 1.2276986}","{""algorithm"": ""apriori"", ""min_support"": 0.01, ""min_confidence"": 0.02, ""min_lift"": 1.0, ""max_length"": 3, ""top_n_rules"": 12, ""item_level"": ""Sub-Category""}","{""itemsets"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/association_itemsets.csv"", ""rules"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/association_rules.csv"", ""top_categories_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/top_subcategories.png""}",Luật kết hợp trên giỏ hàng theo hóa đơn.,chưa tốt hơn
clustering-20260316-104001,2026-03-16 10:40:01,clustering,train.csv|2129689B|2026-03-15 12:07:33,d979766,customer-level aggregation from transactional data,"{""silhouette"": 0.38952090303089726, ""davies_bouldin"": 1.011043135413477, ""best_k"": 4, ""accepted_for_report"": true, ""noise_share"": 0.0}","{""features"": [""recency_days"", ""total_sales"", ""avg_order_value"", ""active_days"", ""unique_categories""], ""algorithms"": [""kmeans"", ""agglomerative"", ""dbscan""], ""candidate_k"": [2, 3, 4, 5, 6], ""dbscan"": {""eps_values"": [0.6, 0.8, 1.0, 1.2], ""min_samples_values"": [5, 8, 12]}, ""best_algorithm"": ""kmeans""}","{""comparison"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/clustering_comparison.csv"", ""assignments"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/cluster_assignments.csv"", ""profile"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/cluster_profile.csv"", ""profile_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/cluster_profile.png""}","So sánh KMeans, Agglomerative và DBSCAN trên đặc trưng khách hàng.",chưa tốt hơn
classification-20260316-104002,2026-03-16 10:40:02,classification,train.csv|2129689B|2026-03-15 12:07:33,d979766,stratified train/test split at customer level,"{""accuracy"": 0.386935, ""f1_macro"": 0.369547, ""roc_auc_ovr"": 0.548107}","{""C"": 10.0, ""class_weight"": ""balanced""}","{""comparison"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/classification_comparison.csv"", ""predictions"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/classification_predictions.csv"", ""confusion"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/classification_confusion_matrix.csv"", ""class_report"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/classification_class_report.csv"", ""confusion_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/classification_confusion_matrix.png""}",Phân lớp phân khúc khách hàng với target Segment.,chưa tốt hơn
forecasting-20260316-104002,2026-03-16 10:40:02,forecasting,train.csv|2129689B|2026-03-15 12:07:33,d979766,time-based split with holdout horizon=6,"{""MAE"": 13133.564803, ""RMSE"": 18419.983394, ""sMAPE"": 18.725375}","{""frequency"": ""MS"", ""horizon"": 6, ""moving_average_window"": 3, ""holt_winters"": {""trend"": ""add"", ""seasonal"": ""add"", ""seasonal_periods"": 12}, ""sarimax"": {""order"": [1, 1, 1], ""seasonal_order"": [1, 0, 0, 12]}, ""enabled_models"": [""naive"", ""moving_average"", ""holt_winters"", ""sarimax"", ""prophet""], ""best_model"": ""holt_winters""}","{""comparison"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/forecast_comparison.csv"", ""predictions"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/forecast_predictions.csv"", ""residuals"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/forecast_residuals.csv"", ""forecast_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/forecast_vs_actual.png"", ""forecast_residual_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/forecast_residuals.png"", ""sales_time_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/weekly_sales.png""}",So sánh baseline và mô hình forecast nâng cao theo đúng split thời gian.,chưa tốt hơn
association-20260316-104015,2026-03-16 10:40:15,association,train.csv|2129689B|2026-03-15 12:07:33,d979766,basket grouped by Order ID,"{""rule_count"": 12, ""max_lift"": 1.254701, ""avg_lift_top5"": 1.2276986}","{""algorithm"": ""apriori"", ""min_support"": 0.01, ""min_confidence"": 0.02, ""min_lift"": 1.0, ""max_length"": 3, ""top_n_rules"": 12, ""item_level"": ""Sub-Category""}","{""itemsets"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/association_itemsets.csv"", ""rules"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/association_rules.csv"", ""top_categories_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/top_subcategories.png""}",Luật kết hợp trên giỏ hàng theo hóa đơn.,chưa tốt hơn
clustering-20260316-104017,2026-03-16 10:40:17,clustering,train.csv|2129689B|2026-03-15 12:07:33,d979766,customer-level aggregation from transactional data,"{""silhouette"": 0.38952090303089726, ""davies_bouldin"": 1.011043135413477, ""best_k"": 4, ""accepted_for_report"": true, ""noise_share"": 0.0}","{""features"": [""recency_days"", ""total_sales"", ""avg_order_value"", ""active_days"", ""unique_categories""], ""algorithms"": [""kmeans"", ""agglomerative"", ""dbscan""], ""candidate_k"": [2, 3, 4, 5, 6], ""dbscan"": {""eps_values"": [0.6, 0.8, 1.0, 1.2], ""min_samples_values"": [5, 8, 12]}, ""best_algorithm"": ""kmeans""}","{""comparison"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/clustering_comparison.csv"", ""assignments"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/cluster_assignments.csv"", ""profile"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/cluster_profile.csv"", ""profile_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/cluster_profile.png""}","So sánh KMeans, Agglomerative và DBSCAN trên đặc trưng khách hàng.",chưa tốt hơn
classification-20260316-104018,2026-03-16 10:40:18,classification,train.csv|2129689B|2026-03-15 12:07:33,d979766,stratified train/test split at customer level,"{""accuracy"": 0.386935, ""f1_macro"": 0.369547, ""roc_auc_ovr"": 0.548107}","{""C"": 10.0, ""class_weight"": ""balanced""}","{""comparison"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/classification_comparison.csv"", ""predictions"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/classification_predictions.csv"", ""confusion"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/classification_confusion_matrix.csv"", ""class_report"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/classification_class_report.csv"", ""confusion_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/classification_confusion_matrix.png""}",Phân lớp phân khúc khách hàng với target Segment.,chưa tốt hơn
forecasting-20260316-104018,2026-03-16 10:40:18,forecasting,train.csv|2129689B|2026-03-15 12:07:33,d979766,time-based split with holdout horizon=6,"{""MAE"": 13133.564803, ""RMSE"": 18419.983394, ""sMAPE"": 18.725375}","{""frequency"": ""MS"", ""horizon"": 6, ""moving_average_window"": 3, ""holt_winters"": {""trend"": ""add"", ""seasonal"": ""add"", ""seasonal_periods"": 12}, ""sarimax"": {""order"": [1, 1, 1], ""seasonal_order"": [1, 0, 0, 12]}, ""enabled_models"": [""naive"", ""moving_average"", ""holt_winters"", ""sarimax"", ""prophet""], ""best_model"": ""holt_winters""}","{""comparison"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/forecast_comparison.csv"", ""predictions"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/forecast_predictions.csv"", ""residuals"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/forecast_residuals.csv"", ""forecast_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/forecast_vs_actual.png"", ""forecast_residual_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/forecast_residuals.png"", ""sales_time_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/weekly_sales.png""}",So sánh baseline và mô hình forecast nâng cao theo đúng split thời gian.,chưa tốt hơn
association-20260316-104421,2026-03-16 10:44:21,association,train.csv|2129689B|2026-03-15 12:07:33,d979766,basket grouped by Order ID,"{""rule_count"": 12, ""max_lift"": 1.254701, ""avg_lift_top5"": 1.2276986}","{""algorithm"": ""apriori"", ""min_support"": 0.01, ""min_confidence"": 0.02, ""min_lift"": 1.0, ""max_length"": 3, ""top_n_rules"": 12, ""item_level"": ""Sub-Category""}","{""itemsets"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/association_itemsets.csv"", ""rules"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/association_rules.csv"", ""top_categories_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/top_subcategories.png""}",Luật kết hợp trên giỏ hàng theo hóa đơn.,chưa tốt hơn
clustering-20260316-104423,2026-03-16 10:44:23,clustering,train.csv|2129689B|2026-03-15 12:07:33,d979766,customer-level aggregation from transactional data,"{""silhouette"": 0.38952090303089726, ""davies_bouldin"": 1.011043135413477, ""best_k"": 4, ""accepted_for_report"": true, ""noise_share"": 0.0}","{""features"": [""recency_days"", ""total_sales"", ""avg_order_value"", ""active_days"", ""unique_categories""], ""algorithms"": [""kmeans"", ""agglomerative"", ""dbscan""], ""candidate_k"": [2, 3, 4, 5, 6], ""dbscan"": {""eps_values"": [0.6, 0.8, 1.0, 1.2], ""min_samples_values"": [5, 8, 12]}, ""best_algorithm"": ""kmeans""}","{""comparison"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/clustering_comparison.csv"", ""assignments"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/cluster_assignments.csv"", ""profile"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/cluster_profile.csv"", ""profile_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/cluster_profile.png""}","So sánh KMeans, Agglomerative và DBSCAN trên đặc trưng khách hàng.",chưa tốt hơn
classification-20260316-104423,2026-03-16 10:44:23,classification,train.csv|2129689B|2026-03-15 12:07:33,d979766,stratified train/test split at customer level,"{""accuracy"": 0.386935, ""f1_macro"": 0.369547, ""roc_auc_ovr"": 0.548107}","{""C"": 10.0, ""class_weight"": ""balanced""}","{""comparison"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/classification_comparison.csv"", ""predictions"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/classification_predictions.csv"", ""confusion"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/classification_confusion_matrix.csv"", ""class_report"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/classification_class_report.csv"", ""confusion_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/classification_confusion_matrix.png""}",Phân lớp phân khúc khách hàng với target Segment.,chưa tốt hơn
forecasting-20260316-104424,2026-03-16 10:44:24,forecasting,train.csv|2129689B|2026-03-15 12:07:33,d979766,time-based split with holdout horizon=6,"{""MAE"": 13133.564803, ""RMSE"": 18419.983394, ""sMAPE"": 18.725375}","{""frequency"": ""MS"", ""horizon"": 6, ""moving_average_window"": 3, ""holt_winters"": {""trend"": ""add"", ""seasonal"": ""add"", ""seasonal_periods"": 12}, ""sarimax"": {""order"": [1, 1, 1], ""seasonal_order"": [1, 0, 0, 12]}, ""enabled_models"": [""naive"", ""moving_average"", ""holt_winters"", ""sarimax"", ""prophet""], ""best_model"": ""holt_winters""}","{""comparison"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/forecast_comparison.csv"", ""predictions"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/forecast_predictions.csv"", ""residuals"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/forecast_residuals.csv"", ""forecast_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/forecast_vs_actual.png"", ""forecast_residual_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/forecast_residuals.png"", ""sales_time_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/weekly_sales.png""}",So sánh baseline và mô hình forecast nâng cao theo đúng split thời gian.,chưa tốt hơn
association-20260316-104432,2026-03-16 10:44:32,association,train.csv|2129689B|2026-03-15 12:07:33,d979766,basket grouped by Order ID,"{""rule_count"": 12, ""max_lift"": 1.254701, ""avg_lift_top5"": 1.2276986}","{""algorithm"": ""apriori"", ""min_support"": 0.01, ""min_confidence"": 0.02, ""min_lift"": 1.0, ""max_length"": 3, ""top_n_rules"": 12, ""item_level"": ""Sub-Category""}","{""itemsets"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/association_itemsets.csv"", ""rules"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/association_rules.csv"", ""top_categories_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/top_subcategories.png""}",Luật kết hợp trên giỏ hàng theo hóa đơn.,chưa tốt hơn
clustering-20260316-104433,2026-03-16 10:44:33,clustering,train.csv|2129689B|2026-03-15 12:07:33,d979766,customer-level aggregation from transactional data,"{""silhouette"": 0.38952090303089726, ""davies_bouldin"": 1.011043135413477, ""best_k"": 4, ""accepted_for_report"": true, ""noise_share"": 0.0}","{""features"": [""recency_days"", ""total_sales"", ""avg_order_value"", ""active_days"", ""unique_categories""], ""algorithms"": [""kmeans"", ""agglomerative"", ""dbscan""], ""candidate_k"": [2, 3, 4, 5, 6], ""dbscan"": {""eps_values"": [0.6, 0.8, 1.0, 1.2], ""min_samples_values"": [5, 8, 12]}, ""best_algorithm"": ""kmeans""}","{""comparison"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/clustering_comparison.csv"", ""assignments"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/cluster_assignments.csv"", ""profile"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/cluster_profile.csv"", ""profile_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/cluster_profile.png""}","So sánh KMeans, Agglomerative và DBSCAN trên đặc trưng khách hàng.",chưa tốt hơn
